country_code,year,country,life_expectancy
MLT,2021,Malta,82.2585365853659
MLT,2020,Malta,82.0975609756098
MLT,2019,Malta,82.6585365853659
MLT,2018,Malta,82.2487804878049
MLT,2017,Malta,82.1951219512195
MLT,2016,Malta,82.3536585365854
MLT,2015,Malta,81.7975609756098
MHL,2022,Marshall Islands,66.725
MHL,2021,Marshall Islands,65.421
MHL,2020,Marshall Islands,65.387
MHL,2019,Marshall Islands,66.047
MHL,2018,Marshall Islands,65.87
MHL,2017,Marshall Islands,65.673
MHL,2016,Marshall Islands,65.477
MHL,2015,Marshall Islands,65.292
MRT,2022,Mauritania,68.281
MRT,2021,Mauritania,66.762
MRT,2020,Mauritania,66.794
MRT,2019,Mauritania,67.64
MRT,2018,Mauritania,67.419
MRT,2017,Mauritania,67.088
MRT,2016,Mauritania,66.823
MRT,2015,Mauritania,66.498
MUS,2022,Mauritius,73.5146341463415
MUS,2021,Mauritius,73.680243902439
MUS,2020,Mauritius,74.1770731707317
MUS,2019,Mauritius,74.2358536585366
MUS,2018,Mauritius,74.4163414634146
MUS,2017,Mauritius,74.5146341463415
MUS,2016,Mauritius,74.3948780487805
MUS,2015,Mauritius,74.3531707317073
MEX,2022,Mexico,73.973
MEX,2021,Mexico,69.75
MEX,2020,Mexico,70.449
MEX,2019,Mexico,74.53
MEX,2018,Mexico,74.301
MEX,2017,Mexico,74.261
MEX,2016,Mexico,74.376
MEX,2015,Mexico,74.431
FSM,2022,"Micronesia, Fed. Sts.",66.961
FSM,2021,"Micronesia, Fed. Sts.",66.152
FSM,2020,"Micronesia, Fed. Sts.",65.878
FSM,2019,"Micronesia, Fed. Sts.",66.196
FSM,2018,"Micronesia, Fed. Sts.",65.943
FSM,2017,"Micronesia, Fed. Sts.",65.761
FSM,2016,"Micronesia, Fed. Sts.",65.576
FSM,2015,"Micronesia, Fed. Sts.",65.306
MDA,2022,Moldova,71.546
MDA,2021,Moldova,68.991
MDA,2020,Moldova,69.914
MDA,2019,Moldova,70.181
MDA,2018,Moldova,70.236
MDA,2017,Moldova,70.375
MDA,2016,Moldova,70.179
MDA,2015,Moldova,70.118
MCO,2022,Monaco,85.746
MCO,2021,Monaco,85.113
MCO,2020,Monaco,86.089
MCO,2019,Monaco,86.151
MCO,2018,Monaco,86.084
MCO,2017,Monaco,85.878
MCO,2016,Monaco,85.63
MCO,2015,Monaco,85.323
MNG,2022,Mongolia,71.9007317073171
MNG,2021,Mongolia,71.6451219512195
MNG,2020,Mongolia,71.3490243902439
MNG,2019,Mongolia,71.0531707317073
MNG,2018,Mongolia,70.8270731707317
MNG,2017,Mongolia,70.5434146341463
MNG,2016,Mongolia,70.2239024390244
MNG,2015,Mongolia,70.810243902439
MNE,2022,Montenegro,76.1878048780488
MNE,2021,Montenegro,73.8243902439024
MNE,2020,Montenegro,75.9317073170732
MNE,2019,Montenegro,76.6829268292683
MNE,2018,Montenegro,77.8853658536585
MNE,2017,Montenegro,76.6853658536585
MNE,2016,Montenegro,76.5414634146342
MNE,2015,Montenegro,76.6024390243903
MAR,2022,Morocco,75.161
MAR,2021,Morocco,73.385
MAR,2020,Morocco,73.133
MAR,2019,Morocco,74.245
MAR,2018,Morocco,73.946
MAR,2017,Morocco,73.608
MAR,2016,Morocco,73.228
MAR,2015,Morocco,72.894
MOZ,2022,Mozambique,63.011
MOZ,2021,Mozambique,60.268
MOZ,2020,Mozambique,61.39
MOZ,2019,Mozambique,61.306
MOZ,2018,Mozambique,60.79
MOZ,2017,Mozambique,60.148
MOZ,2016,Mozambique,59.455
MOZ,2015,Mozambique,58.711
MMR,2022,Myanmar,66.506
MMR,2021,Myanmar,65.553
MMR,2020,Myanmar,66.612
MMR,2019,Myanmar,66.457
MMR,2018,Myanmar,66.232
MMR,2017,Myanmar,65.909
MMR,2016,Myanmar,65.64
MMR,2015,Myanmar,65.288
NAM,2022,Namibia,64.19
NAM,2021,Namibia,60.85
NAM,2020,Namibia,64.071
NAM,2019,Namibia,63.546
NAM,2018,Namibia,62.579
NAM,2017,Namibia,61.661
NAM,2016,Namibia,60.81
NAM,2015,Namibia,60.008
NRU,2022,Nauru,61.93
NRU,2021,Nauru,61.331
NRU,2020,Nauru,61.527
NRU,2019,Nauru,61.393
NRU,2018,Nauru,61.238
NRU,2017,Nauru,61.101
NRU,2016,Nauru,60.996
NRU,2015,Nauru,60.897
NPL,2022,Nepal,70.087
NPL,2021,Nepal,68.385
NPL,2020,Nepal,69.106
NPL,2019,Nepal,69.299
NPL,2018,Nepal,69.036
NPL,2017,Nepal,68.74
NPL,2016,Nepal,68.444
NPL,2015,Nepal,67.374
NLD,2022,Netherlands,81.6146341463415
NLD,2021,Netherlands,81.309756097561
NLD,2020,Netherlands,81.3585365853659
NLD,2019,Netherlands,82.1121951219512
NLD,2018,Netherlands,81.8121951219512
NLD,2017,Netherlands,81.7609756097561
NLD,2016,Netherlands,81.5609756097561
NLD,2015,Netherlands,81.509756097561
NCL,2022,New Caledonia,77.698
NCL,2021,New Caledonia,77.113
NCL,2020,New Caledonia,77.049
NCL,2019,New Caledonia,77.262
NCL,2018,New Caledonia,77.557
NCL,2017,New Caledonia,77.504
NCL,2016,New Caledonia,77.359
NCL,2015,New Caledonia,77.206
NZL,2022,New Zealand,81.9585365853658
NZL,2021,New Zealand,82.2073170731707
NZL,2020,New Zealand,82.2560975609756
NZL,2019,New Zealand,82.0560975609756
NZL,2018,New Zealand,81.7073170731707
NZL,2017,New Zealand,81.8585365853659
NZL,2016,New Zealand,81.6585365853659
NZL,2015,New Zealand,81.6124390243903
NIC,2022,Nicaragua,74.463
NIC,2021,Nicaragua,70.478
NIC,2020,Nicaragua,70.766
NIC,2019,Nicaragua,73.764
NIC,2018,Nicaragua,73.879
NIC,2017,Nicaragua,73.389
NIC,2016,Nicaragua,73.18
NIC,2015,Nicaragua,72.899
NER,2022,Niger,60.398
NER,2021,Niger,59.542
NER,2020,Niger,59.89
NER,2019,Niger,60.031
NER,2018,Niger,59.765
NER,2017,Niger,59.524
NER,2016,Niger,59.228
NER,2015,Niger,58.85
NGA,2022,Nigeria,54.079
NGA,2021,Nigeria,53.455
NGA,2020,Nigeria,53.072
NGA,2019,Nigeria,53.009
NGA,2018,Nigeria,52.669
NGA,2017,Nigeria,52.397
NGA,2016,Nigeria,52.189
NGA,2015,Nigeria,51.939
MKD,2022,North Macedonia,74.4248780487805
MKD,2021,North Macedonia,73.2463414634146
MKD,2020,North Macedonia,74.3951219512195
MKD,2019,North Macedonia,76.6024390243903
MKD,2018,North Macedonia,76.6487804878049
MKD,2017,North Macedonia,75.9536585365854
MKD,2016,North Macedonia,75.4
MKD,2015,North Macedonia,75.4024390243902
MNP,2022,Northern Mariana Islands,78.531
MNP,2021,Northern Mariana Islands,78.16
MNP,2020,Northern Mariana Islands,78.03
MNP,2019,Northern Mariana Islands,77.844
MNP,2018,Northern Mariana Islands,77.51
MNP,2017,Northern Mariana Islands,77.47
MNP,2016,Northern Mariana Islands,77.392
MNP,2015,Northern Mariana Islands,77.36
NOR,2022,Norway,82.509756097561
NOR,2021,Norway,83.1634146341463
NOR,2020,Norway,83.209756097561
NOR,2019,Norway,82.9585365853659
NOR,2018,Norway,82.7585365853659
NOR,2017,Norway,82.609756097561
NOR,2016,Norway,82.4073170731707
NOR,2015,Norway,82.3048780487805
OMN,2022,Oman,77.911
OMN,2021,Oman,75.969
OMN,2020,Oman,77.763
OMN,2019,Oman,79.946
OMN,2018,Oman,79.864
OMN,2017,Oman,79.748
OMN,2016,Oman,79.581
OMN,2015,Oman,79.346
PAK,2022,Pakistan,67.417
PAK,2021,Pakistan,65.773
PAK,2020,Pakistan,65.701
PAK,2019,Pakistan,66.729
PAK,2018,Pakistan,66.481
PAK,2017,Pakistan,66.223
PAK,2016,Pakistan,65.943
PAK,2015,Pakistan,65.641
PLW,2022,Palau,68.922
PLW,2021,Palau,68.563
PLW,2020,Palau,68.689
PLW,2019,Palau,68.982
PLW,2018,Palau,68.989
PLW,2017,Palau,69.019
PLW,2016,Palau,69.046
PLW,2015,Palau,69.07
PAN,2022,Panama,79.324
PAN,2021,Panama,77.004
PAN,2020,Panama,76.33
PAN,2019,Panama,78.514
PAN,2018,Panama,78.266
PAN,2017,Panama,77.901
PAN,2016,Panama,77.772
PAN,2015,Panama,77.583
PNG,2022,Papua New Guinea,65.274
PNG,2021,Papua New Guinea,64.358
PNG,2020,Papua New Guinea,65.075
PNG,2019,Papua New Guinea,65.331
PNG,2018,Papua New Guinea,65.114
PNG,2017,Papua New Guinea,64.923
PNG,2016,Papua New Guinea,64.7
PNG,2015,Papua New Guinea,64.473
PRY,2022,Paraguay,72.319
PRY,2021,Paraguay,68.108
PRY,2020,Paraguay,72.72
PRY,2019,Paraguay,73.668
PRY,2018,Paraguay,73.627
PRY,2017,Paraguay,73.45
PRY,2016,Paraguay,73.487
PRY,2015,Paraguay,73.454
PER,2022,Peru,76.834
PER,2021,Peru,71.596
PER,2020,Peru,73.832
PER,2019,Peru,76.275
PER,2018,Peru,76.018
PER,2017,Peru,75.958
PER,2016,Peru,75.951
PER,2015,Peru,75.732
PHL,2022,Philippines,69.472
PHL,2021,Philippines,66.675
PHL,2020,Philippines,70.097
PHL,2019,Philippines,69.68
PHL,2018,Philippines,69.761
PHL,2017,Philippines,69.966
PHL,2016,Philippines,69.49
PHL,2015,Philippines,69.45
POL,2022,Poland,77.1560975609756
POL,2021,Poland,75.3512195121951
POL,2020,Poland,76.4
POL,2019,Poland,77.9048780487805
POL,2018,Poland,77.6024390243903
POL,2017,Poland,77.7536585365854
POL,2016,Poland,77.8512195121951
POL,2015,Poland,77.4512195121951
PRT,2022,Portugal,81.6317073170732
PRT,2021,Portugal,81.3780487804878
PRT,2020,Portugal,81.3292682926829
PRT,2019,Portugal,81.6756097560976
PRT,2018,Portugal,81.3243902439024
PRT,2017,Portugal,81.4243902439025
PRT,2016,Portugal,81.1243902439025
PRT,2015,Portugal,81.1243902439025
PRI,2022,Puerto Rico (US),79.427
PRI,2021,Puerto Rico (US),79.77
PRI,2020,Puerto Rico (US),80.009
PRI,2019,Puerto Rico (US),81.438
PRI,2018,Puerto Rico (US),81.086
PRI,2017,Puerto Rico (US),79.07
PRI,2016,Puerto Rico (US),80.355
PRI,2015,Puerto Rico (US),80.677
QAT,2022,Qatar,81.857
QAT,2021,Qatar,81.083
QAT,2020,Qatar,80.409
QAT,2019,Qatar,82.945
QAT,2018,Qatar,82.714
QAT,2017,Qatar,82.458
QAT,2016,Qatar,82.147
QAT,2015,Qatar,81.785
ROU,2022,Romania,75.1536585365854
ROU,2021,Romania,72.809756097561
ROU,2020,Romania,74.2536585365854
ROU,2019,Romania,75.6073170731707
ROU,2018,Romania,75.3585365853659
ROU,2017,Romania,75.209756097561
ROU,2016,Romania,75.209756097561
ROU,2015,Romania,74.9121951219512
RUS,2022,Russian Federation,72.5456097560976
RUS,2021,Russian Federation,69.900243902439
RUS,2020,Russian Federation,71.3387804878049
RUS,2019,Russian Federation,73.0839024390244
RUS,2018,Russian Federation,72.6621951219512
RUS,2017,Russian Federation,72.4514634146342
RUS,2016,Russian Federation,71.6512195121951
RUS,2015,Russian Federation,71.1834146341463
RWA,2022,Rwanda,67.528
RWA,2021,Rwanda,66.85
RWA,2020,Rwanda,66.953
RWA,2019,Rwanda,66.691
RWA,2018,Rwanda,66.354
RWA,2017,Rwanda,66.14
RWA,2016,Rwanda,65.733
RWA,2015,Rwanda,65.419
WSM,2022,Samoa,71.55
WSM,2021,Samoa,71.096
WSM,2020,Samoa,70.727
WSM,2019,Samoa,70.269
WSM,2018,Samoa,71.052
WSM,2017,Samoa,70.991
WSM,2016,Samoa,71.003
WSM,2015,Samoa,71.06
SMR,2022,San Marino,85.708
SMR,2021,San Marino,83.539
SMR,2020,San Marino,82.65
SMR,2019,San Marino,85.257
SMR,2018,San Marino,85.095
SMR,2017,San Marino,84.933
SMR,2016,San Marino,84.775
SMR,2015,San Marino,84.596
STP,2022,Sao Tome and Principe,69.237
STP,2021,Sao Tome and Principe,68.026
STP,2020,Sao Tome and Principe,67.979
STP,2019,Sao Tome and Principe,68.043
STP,2018,Sao Tome and Principe,67.602
STP,2017,Sao Tome and Principe,67.074
STP,2016,Sao Tome and Principe,66.563
STP,2015,Sao Tome and Principe,66.023
SAU,2022,Saudi Arabia,77.31
SAU,2021,Saudi Arabia,77.089
SAU,2020,Saudi Arabia,77.596
SAU,2019,Saudi Arabia,78.313
SAU,2018,Saudi Arabia,78.75
SAU,2017,Saudi Arabia,78.721
SAU,2016,Saudi Arabia,78.354
SAU,2015,Saudi Arabia,77.776
SEN,2022,Senegal,67.788
SEN,2021,Senegal,66.868
SEN,2020,Senegal,67.496
SEN,2019,Senegal,67.668
SEN,2018,Senegal,67.379
SEN,2017,Senegal,67.059
SEN,2016,Senegal,66.724
SEN,2015,Senegal,66.451
SRB,2022,Serbia,75.2365853658537
SRB,2021,Serbia,72.780487804878
SRB,2020,Serbia,74.4780487804878
SRB,2019,Serbia,75.9365853658537
SRB,2018,Serbia,75.890243902439
SRB,2017,Serbia,75.5390243902439
SRB,2016,Serbia,75.6878048780488
SRB,2015,Serbia,75.2878048780488
SYC,2022,Seychelles,74.509756097561
SYC,2021,Seychelles,73.3975609756097
SYC,2020,Seychelles,77.2365853658537
SYC,2019,Seychelles,74.0463414634146
SYC,2018,Seychelles,72.8414634146341
SYC,2017,Seychelles,74.3
SYC,2016,Seychelles,74.309756097561
SYC,2015,Seychelles,74.2951219512195
SLE,2022,Sierra Leone,61.275
SLE,2021,Sierra Leone,60.26
SLE,2020,Sierra Leone,59.694
SLE,2019,Sierra Leone,59.593
SLE,2018,Sierra Leone,59.059
SLE,2017,Sierra Leone,57.761
SLE,2016,Sierra Leone,56.937
SLE,2015,Sierra Leone,55.454
SGP,2022,Singapore,82.8951219512195
SGP,2021,Singapore,83.0926829268293
SGP,2020,Singapore,83.5439024390244
SGP,2019,Singapore,83.5951219512195
SGP,2018,Singapore,83.2975609756098
SGP,2017,Singapore,83.0951219512195
SGP,2016,Singapore,82.8463414634146
SGP,2015,Singapore,82.7439024390244
SXM,2022,Sint Maarten (Dutch part),76.18
SXM,2021,Sint Maarten (Dutch part),74.505
SXM,2020,Sint Maarten (Dutch part),75.002
SXM,2019,Sint Maarten (Dutch part),75.68
SXM,2018,Sint Maarten (Dutch part),75.693
SXM,2017,Sint Maarten (Dutch part),75.455
SXM,2016,Sint Maarten (Dutch part),75.952
SXM,2015,Sint Maarten (Dutch part),75.899
SVK,2022,Slovak Republic,76.9658536585366
SVK,2021,Slovak Republic,74.6146341463415
SVK,2020,Slovak Republic,76.8658536585366
SVK,2019,Slovak Republic,77.6658536585366
SVK,2018,Slovak Republic,77.2658536585366
SVK,2017,Slovak Republic,77.1658536585366
SVK,2016,Slovak Republic,77.1658536585366
SVK,2015,Slovak Republic,76.5634146341463
SVN,2022,Slovenia,81.2829268292683
SVN,2021,Slovenia,80.6756097560976
SVN,2020,Slovenia,80.5317073170732
SVN,2019,Slovenia,81.5292682926829
SVN,2018,Slovenia,81.3780487804878
SVN,2017,Slovenia,81.0292682926829
SVN,2016,Slovenia,81.1756097560976
SVN,2015,Slovenia,80.7756097560976
SLB,2022,Solomon Islands,70.409
SLB,2021,Solomon Islands,68.89
SLB,2020,Solomon Islands,69.258
SLB,2019,Solomon Islands,69.981
SLB,2018,Solomon Islands,69.806
SLB,2017,Solomon Islands,69.652
SLB,2016,Solomon Islands,69.501
SLB,2015,Solomon Islands,69.323
SOM,2022,"Somalia, Fed. Rep.",53.931
SOM,2021,"Somalia, Fed. Rep.",55.703
SOM,2020,"Somalia, Fed. Rep.",57.095
SOM,2019,"Somalia, Fed. Rep.",57.249
SOM,2018,"Somalia, Fed. Rep.",54.767
SOM,2017,"Somalia, Fed. Rep.",52.19
SOM,2016,"Somalia, Fed. Rep.",55.283
SOM,2015,"Somalia, Fed. Rep.",55.056
ZAF,2022,South Africa,65.454
ZAF,2021,South Africa,62.01
ZAF,2020,South Africa,65.15
ZAF,2019,South Africa,66.071
ZAF,2018,South Africa,65.726
ZAF,2017,South Africa,65.422
ZAF,2016,South Africa,64.749
ZAF,2015,South Africa,64.053
SSD,2022,South Sudan,57.203
SSD,2021,South Sudan,57.047
SSD,2020,South Sudan,57.648
SSD,2019,South Sudan,58.129
SSD,2018,South Sudan,51.905
SSD,2017,South Sudan,35.351
SSD,2016,South Sudan,36.72
SSD,2015,South Sudan,39.757
ESP,2022,Spain,83.1341463414634
ESP,2021,Spain,83.1780487804878
ESP,2020,Spain,82.2317073170732
ESP,2019,Spain,83.8317073170732
ESP,2018,Spain,83.4317073170732
ESP,2017,Spain,83.2829268292683
ESP,2016,Spain,83.3292682926829
ESP,2015,Spain,82.8317073170732
LKA,2022,Sri Lanka,77.3
LKA,2021,Sri Lanka,76.278
LKA,2020,Sri Lanka,76.928
LKA,2019,Sri Lanka,76.698
LKA,2018,Sri Lanka,76.485
LKA,2017,Sri Lanka,76.239
LKA,2016,Sri Lanka,76.136
LKA,2015,Sri Lanka,75.99
KNA,2022,St. Kitts and Nevis,70.313
KNA,2021,St. Kitts and Nevis,69.271
KNA,2020,St. Kitts and Nevis,71.181
KNA,2019,St. Kitts and Nevis,71.54
KNA,2018,St. Kitts and Nevis,71.336
KNA,2017,St. Kitts and Nevis,71.284
KNA,2016,St. Kitts and Nevis,71.227
KNA,2015,St. Kitts and Nevis,71.211
LCA,2022,St. Lucia,72.67
LCA,2021,St. Lucia,69.119
LCA,2020,St. Lucia,72.308
LCA,2019,St. Lucia,72.249
LCA,2018,St. Lucia,72.655
LCA,2017,St. Lucia,72.522
LCA,2016,St. Lucia,72.552
LCA,2015,St. Lucia,72.932
MAF,2022,St. Martin (French part),80.236
MAF,2021,St. Martin (French part),80.206
MAF,2020,St. Martin (French part),80.085
MAF,2019,St. Martin (French part),80.078
MAF,2018,St. Martin (French part),80.029
MAF,2017,St. Martin (French part),78.762
MAF,2016,St. Martin (French part),79.885
MAF,2015,St. Martin (French part),79.829
VCT,2022,St. Vincent and the Grenadines,71.191
VCT,2021,St. Vincent and the Grenadines,69.132
VCT,2020,St. Vincent and the Grenadines,69.605
VCT,2019,St. Vincent and the Grenadines,70.994
VCT,2018,St. Vincent and the Grenadines,71.017
VCT,2017,St. Vincent and the Grenadines,71.013
VCT,2016,St. Vincent and the Grenadines,70.7
VCT,2015,St. Vincent and the Grenadines,70.463
SDN,2022,Sudan,65.695
SDN,2021,Sudan,64.46
SDN,2020,Sudan,65.124
SDN,2019,Sudan,65.803
SDN,2018,Sudan,65.501
SDN,2017,Sudan,65.146
SDN,2016,Sudan,64.677
SDN,2015,Sudan,64.375
SUR,2022,Suriname,73.254
SUR,2021,Suriname,68.943
SUR,2020,Suriname,72.321
SUR,2019,Suriname,71.773
SUR,2018,Suriname,71.468
SUR,2017,Suriname,71.247
SUR,2016,Suriname,70.979
SUR,2015,Suriname,70.567
SWE,2022,Sweden,83.0585365853659
SWE,2021,Sweden,83.0560975609756
SWE,2020,Sweden,82.3560975609756
SWE,2019,Sweden,83.109756097561
SWE,2018,Sweden,82.5585365853659
SWE,2017,Sweden,82.409756097561
SWE,2016,Sweden,82.3073170731707
SWE,2015,Sweden,82.2048780487805
CHE,2022,Switzerland,83.6048780487805
CHE,2021,Switzerland,83.7512195121951
CHE,2020,Switzerland,83.0
CHE,2019,Switzerland,83.9048780487805
CHE,2018,Switzerland,83.7536585365854
CHE,2017,Switzerland,83.5512195121951
CHE,2016,Switzerland,83.6024390243903
CHE,2015,Switzerland,82.8975609756098
SYR,2022,Syrian Arab Republic,72.79
SYR,2021,Syrian Arab Republic,72.418
SYR,2020,Syrian Arab Republic,71.944
SYR,2019,Syrian Arab Republic,70.97
SYR,2018,Syrian Arab Republic,67.371
SYR,2017,Syrian Arab Republic,65.651
SYR,2016,Syrian Arab Republic,65.19
SYR,2015,Syrian Arab Republic,63.265
TJK,2022,Tajikistan,71.562
TJK,2021,Tajikistan,69.594
TJK,2020,Tajikistan,68.605
TJK,2019,Tajikistan,70.962
TJK,2018,Tajikistan,70.737
TJK,2017,Tajikistan,70.524
TJK,2016,Tajikistan,69.982
TJK,2015,Tajikistan,69.665
TZA,2022,Tanzania,66.879
TZA,2021,Tanzania,66.131
TZA,2020,Tanzania,66.771
TZA,2019,Tanzania,66.007
TZA,2018,Tanzania,65.488
TZA,2017,Tanzania,64.963
TZA,2016,Tanzania,64.404
TZA,2015,Tanzania,63.928
THA,2022,Thailand,75.291
THA,2021,Thailand,77.606
THA,2020,Thailand,77.331
THA,2019,Thailand,77.197
THA,2018,Thailand,77.19
THA,2017,Thailand,76.989
THA,2016,Thailand,76.769
THA,2015,Thailand,76.563
TLS,2022,Timor-Leste,67.368
TLS,2021,Timor-Leste,66.199
TLS,2020,Timor-Leste,66.919
TLS,2019,Timor-Leste,66.496
TLS,2018,Timor-Leste,66.204
TLS,2017,Timor-Leste,65.898
TLS,2016,Timor-Leste,65.61
TLS,2015,Timor-Leste,65.326
TGO,2022,Togo,62.292
TGO,2021,Togo,61.337
TGO,2020,Togo,61.14
TGO,2019,Togo,61.061
TGO,2018,Togo,60.608
TGO,2017,Togo,60.145
TGO,2016,Togo,59.677
TGO,2015,Togo,59.23
TON,2022,Tonga,72.635
TON,2021,Tonga,72.13
TON,2020,Tonga,72.379
TON,2019,Tonga,72.292
TON,2018,Tonga,72.169
TON,2017,Tonga,72.066
TON,2016,Tonga,71.951
TON,2015,Tonga,71.851
TTO,2022,Trinidad and Tobago,73.331
TTO,2021,Trinidad and Tobago,71.111
TTO,2020,Trinidad and Tobago,72.645
TTO,2019,Trinidad and Tobago,72.836
TTO,2018,Trinidad and Tobago,72.658
TTO,2017,Trinidad and Tobago,72.984
TTO,2016,Trinidad and Tobago,72.935
TTO,2015,Trinidad and Tobago,72.882
TUN,2022,Tunisia,76.05
TUN,2021,Tunisia,72.893
TUN,2020,Tunisia,75.004
TUN,2019,Tunisia,75.599
TUN,2018,Tunisia,75.37
TUN,2017,Tunisia,75.177
TUN,2016,Tunisia,75.007
TUN,2015,Tunisia,74.875
TUR,2022,Turkiye,77.591
TUR,2021,Turkiye,75.722
TUR,2020,Turkiye,76.525
TUR,2019,Turkiye,77.737
TUR,2018,Turkiye,77.454
TUR,2017,Turkiye,77.037
TUR,2016,Turkiye,76.595
TUR,2015,Turkiye,76.539
TKM,2022,Turkmenistan,69.913
TKM,2021,Turkmenistan,69.353
TKM,2020,Turkmenistan,68.846
TKM,2019,Turkmenistan,69.405
TKM,2018,Turkmenistan,69.272
TKM,2017,Turkmenistan,69.19
TKM,2016,Turkmenistan,69.142
TKM,2015,Turkmenistan,69.061
TCA,2022,Turks and Caicos Islands,77.918
TCA,2021,Turks and Caicos Islands,77.234
TCA,2020,Turks and Caicos Islands,77.499
TCA,2019,Turks and Caicos Islands,77.691
TCA,2018,Turks and Caicos Islands,77.596
TCA,2017,Turks and Caicos Islands,77.505
TCA,2016,Turks and Caicos Islands,77.437
TCA,2015,Turks and Caicos Islands,77.321
TUV,2022,Tuvalu,66.852
TUV,2021,Tuvalu,65.824
TUV,2020,Tuvalu,66.357
TUV,2019,Tuvalu,66.109
TUV,2018,Tuvalu,65.871
TUV,2017,Tuvalu,65.683
TUV,2016,Tuvalu,65.51
TUV,2015,Tuvalu,65.365
UGA,2022,Uganda,67.675
UGA,2021,Uganda,66.45
UGA,2020,Uganda,66.41
UGA,2019,Uganda,66.354
UGA,2018,Uganda,65.775
UGA,2017,Uganda,65.174
UGA,2016,Uganda,64.494
UGA,2015,Uganda,63.831
UKR,2022,Ukraine,72.658
UKR,2021,Ukraine,71.631
UKR,2020,Ukraine,73.283
UKR,2019,Ukraine,73.92
UKR,2018,Ukraine,73.569
UKR,2017,Ukraine,73.993
UKR,2016,Ukraine,73.389
UKR,2015,Ukraine,72.686
ARE,2022,United Arab Emirates,80.487
ARE,2021,United Arab Emirates,79.083
ARE,2020,United Arab Emirates,81.936
ARE,2019,United Arab Emirates,82.596
ARE,2018,United Arab Emirates,82.449
ARE,2017,United Arab Emirates,82.388
ARE,2016,United Arab Emirates,82.195
ARE,2015,United Arab Emirates,82.076
GBR,2022,United Kingdom,81.0112195121951
GBR,2021,United Kingdom,80.6473170731707
GBR,2020,United Kingdom,80.331756097561
GBR,2019,United Kingdom,81.3691219512195
GBR,2018,United Kingdom,81.2560975609756
GBR,2017,United Kingdom,81.2560975609756
GBR,2016,United Kingdom,81.1560975609756
GBR,2015,United Kingdom,80.9560975609756
USA,2022,United States,77.4341463414634
USA,2021,United States,76.3292682926829
USA,2020,United States,76.9804878048781
USA,2019,United States,78.7878048780488
USA,2018,United States,78.6390243902439
USA,2017,United States,78.5390243902439
USA,2016,United States,78.5390243902439
USA,2015,United States,78.690243902439
URY,2022,Uruguay,76.468
URY,2021,Uruguay,75.434
URY,2020,Uruguay,78.381
URY,2019,Uruguay,77.503
URY,2018,Uruguay,77.527
URY,2017,Uruguay,77.618
URY,2016,Uruguay,77.351
URY,2015,Uruguay,77.285
UZB,2022,Uzbekistan,72.147
UZB,2021,Uzbekistan,71.681
UZB,2020,Uzbekistan,71.461
UZB,2019,Uzbekistan,72.093
UZB,2018,Uzbekistan,71.999
UZB,2017,Uzbekistan,71.737
UZB,2016,Uzbekistan,71.58
UZB,2015,Uzbekistan,71.33
VUT,2022,Vanuatu,71.302
VUT,2021,Vanuatu,69.952
VUT,2020,Vanuatu,70.385
VUT,2019,Vanuatu,70.783
VUT,2018,Vanuatu,70.626
VUT,2017,Vanuatu,70.5
VUT,2016,Vanuatu,70.397
VUT,2015,Vanuatu,70.163
VEN,2022,"Venezuela, RB",72.566
VEN,2021,"Venezuela, RB",71.536
VEN,2020,"Venezuela, RB",72.369
VEN,2019,"Venezuela, RB",72.766
VEN,2018,"Venezuela, RB",72.641
VEN,2017,"Venezuela, RB",71.903
VEN,2016,"Venezuela, RB",72.002
VEN,2015,"Venezuela, RB",73.004
VNM,2022,Viet Nam,74.502
VNM,2021,Viet Nam,74.145
VNM,2020,Viet Nam,75.383
VNM,2019,Viet Nam,74.211
VNM,2018,Viet Nam,74.1
VNM,2017,Viet Nam,74.026
VNM,2016,Viet Nam,73.984
VNM,2015,Viet Nam,73.955
VIR,2022,Virgin Islands (U.S.),80.319512195122
VIR,2021,Virgin Islands (U.S.),80.0682926829268
VIR,2020,Virgin Islands (U.S.),79.819512195122
VIR,2019,Virgin Islands (U.S.),79.6682926829268
VIR,2018,Virgin Islands (U.S.),79.5195121951219
VIR,2017,Virgin Islands (U.S.),79.3682926829268
VIR,2016,Virgin Islands (U.S.),79.1682926829268
VIR,2015,Virgin Islands (U.S.),79.0170731707317
PSE,2022,West Bank and Gaza,76.662
PSE,2021,West Bank and Gaza,73.89
PSE,2020,West Bank and Gaza,74.998
PSE,2019,West Bank and Gaza,75.811
PSE,2018,West Bank and Gaza,75.38
PSE,2017,West Bank and Gaza,75.216
PSE,2016,West Bank and Gaza,74.917
PSE,2015,West Bank and Gaza,74.577
YEM,2022,"Yemen, Rep.",67.952
YEM,2021,"Yemen, Rep.",66.019
YEM,2020,"Yemen, Rep.",66.435
YEM,2019,"Yemen, Rep.",66.567
YEM,2018,"Yemen, Rep.",65.915
YEM,2017,"Yemen, Rep.",67.12
YEM,2016,"Yemen, Rep.",67.105
YEM,2015,"Yemen, Rep.",66.761
ZMB,2022,Zambia,65.279
ZMB,2021,Zambia,62.363
ZMB,2020,Zambia,63.361
ZMB,2019,Zambia,62.914
ZMB,2018,Zambia,62.138
ZMB,2017,Zambia,61.564
ZMB,2016,Zambia,61.129
ZMB,2015,Zambia,60.728
ZWE,2022,Zimbabwe,62.36
ZWE,2021,Zimbabwe,60.135
